scheduled_shipping_days,actual_shipping_days,delay_days,late_delivery_risk,shipping_mode,order_item_quantity,product_price,product_category,order_region,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio
5.0,11.3,6.3,1,Standard Class,9,373.04,Industrial Parts,North America,96.4,21.3,4.4,0.85
5.0,13.4,8.4,1,Standard Class,4,347.43,Chemicals,Europe,94.3,78.8,6.6,0.78
2.0,5.9,3.9,1,First Class,1,67.71,Electronics,Europe,55.8,47.0,9.3,0.77
3.0,3.3,0.3,0,Second Class,8,289.04,Apparel,North America,21.4,29.9,0.0,0.21
2.0,7.5,5.5,1,First Class,4,190.75,Chemicals,North America,58.4,38.0,9.5,0.6
5.0,10.1,5.1,1,Standard Class,8,121.91,Automotive,North America,76.4,58.8,2.8,0.86
5.0,8.1,3.1,1,Standard Class,8,425.66,Industrial Parts,Latin America,0.8,93.0,2.9,0.5
5.0,10.0,5.0,1,Standard Class,9,36.79,Chemicals,South Asia,82.3,9.8,6.3,0.55
5.0,11.2,6.2,1,Standard Class,7,239.02,Apparel,Latin America,46.5,91.9,3.6,0.42
5.0,6.8,1.8,0,Standard Class,4,242.9,Electronics,Europe,46.3,81.6,0.8,0.65
3.0,10.5,7.5,1,Second Class,2,289.36,Chemicals,Europe,43.4,58.7,7.1,0.82
5.0,7.7,2.7,1,Standard Class,6,106.82,Electronics,Europe,69.2,13.0,1.8,0.51
3.0,7.8,4.8,1,Second Class,4,436.89,Automotive,North America,20.9,81.2,9.3,0.92
5.0,10.3,5.3,1,Standard Class,6,483.0,Apparel,East Asia,60.7,69.1,9.9,0.41
5.0,5.7,0.7,0,Standard Class,8,278.99,Apparel,Latin America,4.4,49.7,1.8,0.16
3.0,11.0,8.0,1,Second Class,3,135.5,Industrial Parts,East Asia,81.1,88.6,7.5,0.06
5.0,11.4,6.4,1,Standard Class,1,439.64,Apparel,South Asia,81.5,66.4,9.9,0.57
2.0,7.7,5.7,1,First Class,5,494.2,Chemicals,South Asia,31.2,28.9,9.6,0.78
3.0,7.5,4.5,1,Second Class,3,373.52,Chemicals,Latin America,10.5,4.4,5.6,0.81
5.0,10.9,5.9,1,Standard Class,6,173.52,Chemicals,Europe,74.8,75.9,3.1,0.92
1.0,2.7,1.7,0,Same Day,3,125.65,Automotive,South Asia,47.0,25.5,0.1,0.52
5.0,10.6,5.6,1,Standard Class,1,86.74,Apparel,East Asia,92.5,28.1,9.0,0.24
5.0,7.1,2.1,1,Standard Class,9,125.12,Apparel,East Asia,35.3,45.0,0.4,0.66
3.0,9.7,6.7,1,Second Class,5,121.4,Chemicals,North America,84.2,75.0,5.8,0.85
5.0,6.2,1.2,0,Standard Class,2,484.04,Industrial Parts,Europe,2.5,92.4,1.9,0.22
2.0,5.2,3.2,1,First Class,2,325.19,Industrial Parts,North America,77.3,21.6,2.4,0.36
2.0,6.0,4.0,1,First Class,9,91.82,Apparel,Latin America,67.8,88.2,0.2,0.75
1.0,2.0,1.0,0,Same Day,1,249.14,Apparel,South Asia,52.6,60.4,0.4,0.26
5.0,9.8,4.8,1,Standard Class,3,100.47,Electronics,North America,91.0,85.6,3.5,0.86
5.0,12.4,7.4,1,Standard Class,7,306.95,Apparel,North America,94.2,84.8,8.8,0.81
3.0,5.7,2.7,1,Second Class,1,177.29,Chemicals,Latin America,93.0,39.2,5.7,0.5
5.0,10.7,5.7,1,Standard Class,2,105.84,Automotive,East Asia,59.8,67.8,5.4,0.95
5.0,9.8,4.8,1,Standard Class,6,128.97,Apparel,East Asia,51.9,94.7,6.2,0.32
5.0,10.9,5.9,1,Standard Class,9,340.8,Apparel,Latin America,26.9,67.2,5.4,0.89
5.0,5.9,0.9,0,Standard Class,9,209.94,Chemicals,East Asia,16.2,45.8,3.0,0.31
5.0,9.4,4.4,1,Standard Class,8,261.45,Electronics,Latin America,55.7,37.2,8.8,0.68
2.0,2.0,0.0,0,First Class,3,412.46,Apparel,East Asia,14.8,14.3,4.8,0.73
2.0,7.4,5.4,1,First Class,2,331.16,Industrial Parts,Latin America,17.2,99.9,7.5,0.64
5.0,11.2,6.2,1,Standard Class,1,236.58,Industrial Parts,East Asia,35.7,65.8,9.1,0.53
5.0,9.1,4.1,1,Standard Class,9,477.49,Industrial Parts,North America,18.7,27.7,0.0,0.64
5.0,9.6,4.6,1,Standard Class,5,115.11,Automotive,North America,50.2,7.4,4.8,0.07
2.0,7.4,5.4,1,First Class,3,151.61,Automotive,East Asia,66.4,75.4,6.0,0.84
5.0,9.9,4.9,1,Standard Class,5,456.6,Apparel,Latin America,69.8,85.5,5.0,0.53
3.0,9.1,6.1,1,Second Class,3,428.08,Apparel,North America,53.3,42.8,9.0,0.49
5.0,9.9,4.9,1,Standard Class,9,73.73,Apparel,South Asia,52.2,95.6,9.4,0.57
3.0,6.5,3.5,1,Second Class,1,465.67,Automotive,East Asia,47.5,32.8,1.3,0.56
5.0,9.3,4.3,1,Standard Class,1,14.98,Apparel,South Asia,24.5,75.6,3.0,0.71
3.0,7.1,4.1,1,Second Class,3,412.99,Chemicals,South Asia,65.4,26.3,2.6,0.13
5.0,9.5,4.5,1,Standard Class,6,146.61,Electronics,Europe,65.7,33.6,5.0,0.9
3.0,8.6,5.6,1,Second Class,2,102.44,Industrial Parts,South Asia,25.6,60.5,3.8,0.9
5.0,8.3,3.3,1,Standard Class,1,229.87,Industrial Parts,South Asia,70.1,3.7,3.6,0.06
3.0,7.5,4.5,1,Second Class,8,449.57,Chemicals,Europe,85.8,21.1,5.3,0.52
2.0,5.6,3.6,1,First Class,9,395.09,Apparel,Europe,59.5,17.6,4.9,0.71
5.0,5.4,0.4,0,Standard Class,1,483.86,Automotive,Europe,11.8,32.8,4.7,0.3
2.0,7.0,5.0,1,First Class,3,275.09,Apparel,Latin America,32.7,77.7,1.1,0.63
5.0,9.8,4.8,1,Standard Class,5,260.17,Apparel,Europe,9.3,90.8,5.4,0.64
5.0,7.4,2.4,1,Standard Class,7,16.39,Industrial Parts,Latin America,30.2,1.3,0.6,0.25
5.0,6.3,1.3,0,Standard Class,4,98.5,Industrial Parts,East Asia,21.2,25.7,6.2,0.24
5.0,6.7,1.7,0,Standard Class,6,253.83,Automotive,Latin America,55.5,2.5,6.2,0.73
3.0,10.9,7.9,1,Second Class,1,378.76,Industrial Parts,East Asia,42.4,86.1,2.6,0.69
3.0,6.3,3.3,1,Second Class,4,413.08,Apparel,Europe,72.3,19.9,1.4,0.83
5.0,9.1,4.1,1,Standard Class,8,148.8,Chemicals,Europe,36.3,77.1,8.0,0.85
5.0,6.5,1.5,0,Standard Class,5,359.1,Automotive,East Asia,15.5,3.3,7.7,0.19
2.0,9.1,7.1,1,First Class,8,415.98,Chemicals,North America,23.6,39.8,9.5,0.77
2.0,5.6,3.6,1,First Class,1,193.65,Apparel,Latin America,54.6,35.9,4.5,0.65
5.0,7.9,2.9,1,Standard Class,9,350.82,Automotive,South Asia,45.0,32.9,3.2,0.63
1.0,5.6,4.6,1,Same Day,4,224.27,Chemicals,Europe,4.3,57.0,3.0,0.29
5.0,8.6,3.6,1,Standard Class,9,492.97,Automotive,Latin America,21.0,39.1,1.8,0.8
5.0,9.1,4.1,1,Standard Class,8,13.27,Apparel,Latin America,29.7,40.3,3.5,0.94
2.0,5.2,3.2,1,First Class,8,213.03,Automotive,Europe,72.5,18.9,1.3,0.2
5.0,10.6,5.6,1,Standard Class,2,139.22,Apparel,East Asia,73.0,41.5,8.7,0.72
5.0,8.2,3.2,1,Standard Class,3,426.37,Automotive,Europe,69.8,74.1,3.5,0.39
5.0,10.6,5.6,1,Standard Class,9,150.69,Automotive,Latin America,81.8,32.3,5.5,0.22
2.0,5.6,3.6,1,First Class,3,276.48,Industrial Parts,North America,87.4,85.7,0.7,0.17
2.0,2.9,0.9,0,First Class,8,372.73,Apparel,East Asia,7.1,16.6,2.8,0.24
5.0,8.3,3.3,1,Standard Class,5,253.64,Electronics,Europe,49.3,84.7,2.2,0.82
5.0,10.6,5.6,1,Standard Class,7,211.1,Automotive,South Asia,14.9,61.6,8.9,0.54
5.0,8.6,3.6,1,Standard Class,4,30.83,Chemicals,Europe,35.4,42.4,1.8,0.85
5.0,10.8,5.8,1,Standard Class,8,21.24,Industrial Parts,Latin America,66.3,3.5,8.0,0.87
5.0,9.3,4.3,1,Standard Class,4,479.09,Industrial Parts,Latin America,60.2,12.7,2.8,0.19
3.0,5.7,2.7,1,Second Class,5,325.19,Automotive,South Asia,12.9,41.4,2.1,0.62
5.0,9.2,4.2,1,Standard Class,1,414.37,Electronics,East Asia,75.7,87.8,0.1,0.1
5.0,10.8,5.8,1,Standard Class,8,245.41,Industrial Parts,Latin America,78.7,95.7,2.9,0.3
5.0,7.4,2.4,1,Standard Class,7,138.17,Apparel,East Asia,13.9,93.0,0.7,0.21
5.0,10.0,5.0,1,Standard Class,5,154.32,Automotive,East Asia,61.6,27.4,3.6,0.8
2.0,5.5,3.5,1,First Class,6,31.31,Automotive,Europe,94.5,25.7,0.5,0.38
5.0,9.5,4.5,1,Standard Class,1,397.53,Electronics,East Asia,9.4,74.0,0.6,0.94
5.0,7.0,2.0,0,Standard Class,8,294.97,Apparel,Latin America,16.5,94.1,3.5,0.18
5.0,9.4,4.4,1,Standard Class,9,245.59,Apparel,Latin America,76.6,13.3,4.5,0.26
5.0,7.8,2.8,1,Standard Class,5,427.63,Electronics,North America,33.7,37.8,3.3,0.63
5.0,11.7,6.7,1,Standard Class,7,227.97,Chemicals,East Asia,95.6,83.6,0.2,0.92
5.0,8.0,3.0,1,Standard Class,4,474.49,Apparel,North America,62.4,49.2,1.8,0.71
5.0,11.1,6.1,1,Standard Class,6,16.49,Chemicals,Europe,48.3,84.2,9.4,0.16
5.0,5.1,0.1,0,Standard Class,2,492.46,Chemicals,North America,33.8,11.7,5.7,0.42
5.0,11.1,6.1,1,Standard Class,4,409.78,Automotive,East Asia,23.9,77.7,8.5,0.95
5.0,5.7,0.7,0,Standard Class,5,183.92,Automotive,Latin America,65.0,39.0,0.5,0.11
1.0,4.4,3.4,1,Same Day,9,301.73,Industrial Parts,Europe,59.2,69.3,0.1,0.31
5.0,6.9,1.9,0,Standard Class,9,433.66,Automotive,East Asia,35.8,29.3,7.8,0.16
5.0,10.7,5.7,1,Standard Class,8,245.98,Apparel,Europe,91.8,69.2,3.8,0.79
5.0,11.2,6.2,1,Standard Class,4,35.01,Apparel,South Asia,76.2,70.2,3.7,0.8
5.0,6.1,1.1,0,Standard Class,6,452.81,Chemicals,East Asia,26.0,41.9,2.4,0.36
3.0,7.4,4.4,1,Second Class,7,263.34,Apparel,South Asia,94.3,96.9,1.6,0.35
5.0,6.1,1.1,0,Standard Class,1,277.13,Automotive,North America,75.6,0.0,8.3,0.78
3.0,8.6,5.6,1,Second Class,1,16.72,Automotive,East Asia,89.7,67.4,0.6,0.19
5.0,12.3,7.3,1,Standard Class,4,59.03,Automotive,South Asia,13.6,90.9,5.0,0.79
5.0,8.9,3.9,1,Standard Class,3,390.92,Electronics,Latin America,3.3,85.7,3.6,0.14
3.0,6.0,3.0,1,Second Class,4,223.13,Apparel,North America,49.3,56.5,2.8,0.32
5.0,11.5,6.5,1,Standard Class,9,499.05,Industrial Parts,East Asia,44.8,89.6,7.6,0.5
5.0,9.7,4.7,1,Standard Class,2,350.88,Apparel,East Asia,87.0,10.8,8.8,0.16
5.0,8.5,3.5,1,Standard Class,4,475.3,Apparel,Latin America,17.2,54.3,1.9,0.12
3.0,5.2,2.2,1,Second Class,7,146.88,Electronics,Latin America,2.4,98.1,0.8,0.29
5.0,10.5,5.5,1,Standard Class,2,96.32,Apparel,South Asia,52.9,99.2,3.8,0.58
2.0,5.3,3.3,1,First Class,8,194.53,Chemicals,South Asia,17.8,67.9,4.4,0.78
5.0,4.6,0.0,0,Standard Class,4,139.74,Automotive,South Asia,5.0,16.8,0.5,0.71
2.0,6.6,4.6,1,First Class,9,310.55,Automotive,Europe,2.2,11.3,4.7,0.54
5.0,12.0,7.0,1,Standard Class,1,374.78,Electronics,North America,14.2,92.2,9.5,0.64
3.0,7.8,4.8,1,Second Class,7,207.03,Automotive,East Asia,37.6,88.1,3.9,0.53
5.0,10.0,5.0,1,Standard Class,1,54.02,Chemicals,North America,88.4,31.5,9.0,0.54
2.0,6.8,4.8,1,First Class,9,22.9,Electronics,Latin America,76.1,93.2,8.5,0.06
5.0,8.4,3.4,1,Standard Class,1,116.83,Industrial Parts,North America,53.0,13.1,4.4,0.39
5.0,11.9,6.9,1,Standard Class,3,368.92,Automotive,North America,43.0,29.4,7.1,0.55
5.0,8.6,3.6,1,Standard Class,7,118.56,Apparel,South Asia,45.6,64.4,2.1,0.58
5.0,8.0,3.0,1,Standard Class,1,456.38,Chemicals,Latin America,88.5,17.1,1.4,0.51
5.0,8.3,3.3,1,Standard Class,5,329.31,Chemicals,North America,72.5,98.9,0.0,0.68
2.0,1.8,0.0,0,First Class,6,432.42,Automotive,East Asia,17.2,22.3,0.7,0.38
1.0,4.3,3.3,1,Same Day,3,199.05,Industrial Parts,South Asia,94.0,24.5,6.3,0.18
5.0,11.2,6.2,1,Standard Class,6,491.94,Apparel,North America,77.3,47.5,8.9,0.08
2.0,4.2,2.2,1,First Class,4,342.95,Industrial Parts,Latin America,3.4,77.8,9.8,0.56
5.0,8.8,3.8,1,Standard Class,6,184.91,Industrial Parts,East Asia,50.2,12.0,4.8,0.5
5.0,8.5,3.5,1,Standard Class,6,114.14,Automotive,Latin America,65.3,66.7,1.4,0.26
3.0,3.6,0.6,0,Second Class,4,434.6,Apparel,Latin America,6.1,9.9,0.0,0.25
3.0,6.0,3.0,1,Second Class,1,165.87,Automotive,Latin America,35.3,9.5,9.8,0.57
1.0,5.3,4.3,1,Same Day,3,31.74,Automotive,Europe,64.8,4.1,8.2,0.15
5.0,9.4,4.4,1,Standard Class,7,146.54,Chemicals,East Asia,81.6,54.5,5.2,0.17
3.0,8.0,5.0,1,Second Class,2,97.93,Automotive,Latin America,97.7,43.6,2.5,0.27
5.0,9.0,4.0,1,Standard Class,4,166.67,Electronics,Europe,12.2,30.7,5.2,0.85
5.0,9.1,4.1,1,Standard Class,6,310.5,Apparel,South Asia,63.2,52.7,8.4,0.68
5.0,9.8,4.8,1,Standard Class,5,255.21,Chemicals,Europe,89.3,50.2,5.6,0.55
1.0,6.5,5.5,1,Same Day,6,358.32,Apparel,South Asia,71.7,47.4,10.0,0.38
2.0,3.0,1.0,0,First Class,5,173.58,Chemicals,Europe,63.2,17.2,1.1,0.43
3.0,8.3,5.3,1,Second Class,9,68.71,Electronics,Latin America,21.4,89.7,9.8,0.2
5.0,12.5,7.5,1,Standard Class,2,88.53,Automotive,Europe,81.5,62.0,5.8,0.81
5.0,8.4,3.4,1,Standard Class,4,400.67,Chemicals,Europe,56.2,12.7,5.7,0.21
5.0,7.4,2.4,1,Standard Class,1,58.02,Chemicals,Latin America,11.1,25.5,3.6,0.73
5.0,7.3,2.3,1,Standard Class,7,401.08,Chemicals,South Asia,93.6,76.5,0.4,0.27
5.0,11.0,6.0,1,Standard Class,1,114.19,Electronics,Latin America,98.8,77.6,7.6,0.73
3.0,7.4,4.4,1,Second Class,6,342.42,Apparel,East Asia,53.8,72.6,2.8,0.32
5.0,11.8,6.8,1,Standard Class,9,315.32,Electronics,Europe,77.6,79.0,3.5,0.93
5.0,11.0,6.0,1,Standard Class,2,58.15,Chemicals,East Asia,58.3,59.8,5.3,0.88
5.0,4.5,0.0,0,Standard Class,1,336.27,Chemicals,Latin America,42.2,28.9,0.6,0.84
5.0,5.7,0.7,0,Standard Class,3,229.28,Automotive,Latin America,40.9,35.8,0.1,0.21
5.0,9.4,4.4,1,Standard Class,6,356.51,Electronics,North America,96.4,51.0,1.0,0.13
2.0,5.0,3.0,1,First Class,7,419.38,Electronics,East Asia,36.9,24.6,7.4,0.92
3.0,6.0,3.0,1,Second Class,8,29.35,Industrial Parts,North America,49.0,85.3,1.9,0.44
2.0,5.5,3.5,1,First Class,4,327.5,Apparel,East Asia,24.8,74.7,5.1,0.84
5.0,6.6,1.6,0,Standard Class,8,61.43,Industrial Parts,North America,25.3,98.0,1.9,0.49
5.0,9.2,4.2,1,Standard Class,7,195.65,Industrial Parts,North America,35.6,41.5,2.8,0.63
5.0,10.9,5.9,1,Standard Class,8,16.21,Apparel,East Asia,92.5,87.1,0.4,0.73
2.0,5.9,3.9,1,First Class,5,171.04,Automotive,Latin America,39.7,77.9,3.7,0.53
3.0,9.5,6.5,1,Second Class,7,92.98,Automotive,South Asia,55.2,83.2,1.4,0.89
5.0,9.4,4.4,1,Standard Class,4,282.57,Apparel,Latin America,54.6,68.8,5.6,0.09
5.0,10.4,5.4,1,Standard Class,1,261.01,Apparel,South Asia,58.3,34.9,8.4,0.8
5.0,10.6,5.6,1,Standard Class,3,398.7,Electronics,East Asia,82.0,24.4,8.8,0.67
3.0,9.3,6.3,1,Second Class,9,323.58,Electronics,Europe,90.1,27.2,9.3,0.35
2.0,5.1,3.1,1,First Class,4,360.17,Electronics,Latin America,20.9,56.7,1.2,0.47
5.0,9.7,4.7,1,Standard Class,5,55.32,Electronics,North America,86.0,88.0,5.2,0.47
5.0,8.0,3.0,1,Standard Class,3,23.6,Chemicals,Latin America,54.8,44.9,1.1,0.09
5.0,11.1,6.1,1,Standard Class,6,485.08,Chemicals,East Asia,92.4,59.9,3.1,0.53
5.0,10.8,5.8,1,Standard Class,4,219.25,Automotive,Europe,91.6,73.4,2.3,0.11
5.0,11.2,6.2,1,Standard Class,5,203.54,Chemicals,Europe,38.9,85.5,0.1,0.51
5.0,11.6,6.6,1,Standard Class,7,27.16,Chemicals,Latin America,65.2,64.8,9.3,0.24
3.0,7.9,4.9,1,Second Class,7,68.27,Electronics,Latin America,87.1,62.9,7.8,0.8
3.0,7.2,4.2,1,Second Class,9,470.83,Electronics,Latin America,38.5,98.8,5.2,0.11
5.0,9.0,4.0,1,Standard Class,2,350.47,Apparel,East Asia,4.4,86.2,3.4,0.32
2.0,3.8,1.8,0,First Class,4,210.51,Electronics,South Asia,36.0,73.3,4.1,0.42
5.0,9.0,4.0,1,Standard Class,8,453.2,Apparel,South Asia,36.5,83.2,2.1,0.59
5.0,11.8,6.8,1,Standard Class,4,299.05,Apparel,North America,80.7,100.0,9.7,0.94
5.0,6.7,1.7,0,Standard Class,3,375.77,Chemicals,East Asia,31.0,50.6,2.9,0.17
5.0,9.7,4.7,1,Standard Class,6,221.48,Electronics,Europe,89.4,70.6,0.7,0.39
5.0,8.9,3.9,1,Standard Class,3,221.45,Chemicals,North America,54.9,81.3,5.6,0.66
5.0,8.5,3.5,1,Standard Class,2,43.49,Electronics,Europe,58.6,44.4,7.5,0.39
5.0,10.3,5.3,1,Standard Class,9,369.65,Chemicals,Europe,80.7,95.5,9.7,0.27
1.0,3.3,2.3,1,Same Day,3,58.57,Chemicals,Latin America,13.5,38.2,6.2,0.78
5.0,5.6,0.6,0,Standard Class,1,384.49,Chemicals,Europe,1.8,24.3,1.8,0.22
5.0,9.4,4.4,1,Standard Class,9,103.52,Automotive,Europe,5.7,67.7,3.9,0.35
5.0,5.1,0.1,0,Standard Class,5,131.21,Chemicals,East Asia,3.1,8.1,3.2,0.27
3.0,6.9,3.9,1,Second Class,7,459.77,Industrial Parts,Latin America,70.0,12.7,0.2,0.91
5.0,9.3,4.3,1,Standard Class,2,241.07,Industrial Parts,Latin America,24.5,97.0,3.9,0.8
2.0,9.2,7.2,1,First Class,1,71.37,Industrial Parts,North America,85.7,28.2,8.0,0.46
5.0,10.7,5.7,1,Standard Class,6,453.49,Apparel,Latin America,88.3,3.3,4.1,0.81
5.0,9.6,4.6,1,Standard Class,5,231.67,Chemicals,South Asia,35.6,47.5,8.5,0.66
5.0,10.9,5.9,1,Standard Class,6,73.97,Industrial Parts,East Asia,19.5,86.7,7.4,0.37
5.0,7.9,2.9,1,Standard Class,2,201.5,Apparel,North America,49.9,33.3,7.2,0.24
5.0,11.1,6.1,1,Standard Class,7,298.77,Industrial Parts,South Asia,81.6,41.9,3.8,0.37
5.0,9.7,4.7,1,Standard Class,1,187.55,Electronics,Europe,68.5,15.7,0.5,0.52
5.0,8.1,3.1,1,Standard Class,8,462.92,Automotive,South Asia,2.6,34.6,8.8,0.23
5.0,7.6,2.6,1,Standard Class,7,142.15,Chemicals,North America,0.7,96.5,6.4,0.3
5.0,9.6,4.6,1,Standard Class,7,96.15,Automotive,Latin America,11.4,87.7,0.9,0.63
1.0,5.4,4.4,1,Same Day,6,118.27,Automotive,East Asia,33.7,74.0,0.8,0.7
5.0,10.6,5.6,1,Standard Class,5,51.04,Electronics,North America,53.7,78.6,6.1,0.46
2.0,8.2,6.2,1,First Class,9,231.63,Electronics,South Asia,81.8,66.9,4.2,0.92
3.0,4.2,1.2,0,Second Class,3,440.38,Electronics,South Asia,14.3,11.8,1.9,0.32
5.0,8.5,3.5,1,Standard Class,9,159.62,Apparel,North America,15.2,11.7,2.4,0.87
5.0,8.3,3.3,1,Standard Class,5,136.59,Industrial Parts,North America,86.4,53.7,3.9,0.3
5.0,10.2,5.2,1,Standard Class,8,420.32,Chemicals,North America,92.4,59.5,7.5,0.71
3.0,9.9,6.9,1,Second Class,3,159.94,Electronics,Latin America,55.1,97.2,2.0,0.95
3.0,11.7,8.7,1,Second Class,7,243.68,Chemicals,North America,78.5,45.1,7.0,0.8
3.0,6.3,3.3,1,Second Class,4,25.31,Chemicals,Europe,34.3,91.7,1.8,0.48
2.0,9.1,7.1,1,First Class,5,150.67,Chemicals,East Asia,94.6,99.0,7.6,0.16
3.0,10.6,7.6,1,Second Class,4,73.97,Electronics,East Asia,90.5,84.5,9.0,0.92
5.0,9.9,4.9,1,Standard Class,9,61.86,Electronics,Europe,85.0,39.9,4.4,0.7
5.0,8.8,3.8,1,Standard Class,7,221.39,Industrial Parts,South Asia,1.3,75.3,6.4,0.8
2.0,7.6,5.6,1,First Class,6,145.89,Electronics,South Asia,52.3,54.5,2.7,0.57
5.0,7.9,2.9,1,Standard Class,6,91.56,Electronics,South Asia,2.7,19.9,9.3,0.48
5.0,7.3,2.3,1,Standard Class,7,260.63,Chemicals,South Asia,67.7,13.0,4.3,0.12
3.0,6.2,3.2,1,Second Class,5,394.18,Industrial Parts,Latin America,18.3,7.0,5.0,0.11
5.0,10.7,5.7,1,Standard Class,3,370.08,Automotive,Europe,63.9,32.6,2.6,0.57
2.0,5.1,3.1,1,First Class,3,132.87,Electronics,East Asia,9.8,68.9,1.9,0.22
3.0,6.0,3.0,1,Second Class,7,138.94,Electronics,Europe,75.7,91.4,2.3,0.66
5.0,9.8,4.8,1,Standard Class,1,368.63,Automotive,East Asia,72.6,32.0,4.8,0.91
2.0,5.5,3.5,1,First Class,4,283.01,Chemicals,South Asia,0.5,53.1,1.4,0.37
5.0,10.1,5.1,1,Standard Class,8,373.78,Industrial Parts,Latin America,79.2,46.9,3.9,0.71
5.0,6.3,1.3,0,Standard Class,4,10.67,Chemicals,North America,16.4,10.9,3.8,0.87
5.0,9.7,4.7,1,Standard Class,1,52.7,Apparel,North America,10.9,76.0,4.3,0.81
5.0,7.7,2.7,1,Standard Class,5,402.97,Electronics,South Asia,50.0,51.9,4.2,0.13
5.0,8.5,3.5,1,Standard Class,1,427.05,Apparel,South Asia,59.0,91.7,2.7,0.66
5.0,6.2,1.2,0,Standard Class,9,178.29,Electronics,Europe,10.3,83.5,3.7,0.32
5.0,9.9,4.9,1,Standard Class,8,479.58,Apparel,Latin America,30.5,27.8,9.0,0.86
5.0,7.8,2.8,1,Standard Class,7,157.77,Automotive,Latin America,40.8,31.3,0.4,0.2
3.0,5.6,2.6,1,Second Class,5,446.24,Electronics,Europe,94.4,53.7,0.9,0.25
2.0,3.2,1.2,0,First Class,4,216.64,Electronics,Latin America,25.1,12.5,9.3,0.49
5.0,8.6,3.6,1,Standard Class,7,285.29,Apparel,Latin America,26.0,25.1,2.7,0.35
5.0,10.8,5.8,1,Standard Class,3,325.2,Industrial Parts,North America,65.9,82.1,3.0,0.37
5.0,7.6,2.6,1,Standard Class,8,75.22,Apparel,Latin America,72.7,15.3,3.4,0.43
5.0,6.0,1.0,0,Standard Class,5,28.18,Electronics,South Asia,1.1,54.6,1.0,0.18
3.0,7.9,4.9,1,Second Class,5,219.13,Electronics,North America,13.4,39.4,7.7,0.14
3.0,4.0,1.0,0,Second Class,1,88.57,Industrial Parts,South Asia,35.8,20.1,1.6,0.22
5.0,11.2,6.2,1,Standard Class,8,278.98,Chemicals,South Asia,63.2,97.0,7.0,0.53
5.0,7.5,2.5,1,Standard Class,7,232.28,Industrial Parts,Europe,13.4,82.5,2.3,0.41
5.0,7.6,2.6,1,Standard Class,1,69.83,Chemicals,Latin America,35.7,26.7,6.8,0.65
3.0,6.9,3.9,1,Second Class,4,336.23,Electronics,Latin America,8.0,78.5,9.7,0.67
5.0,6.9,1.9,0,Standard Class,4,20.04,Automotive,Latin America,57.1,0.6,5.1,0.62
1.0,3.1,2.1,1,Same Day,9,71.93,Automotive,Latin America,42.6,27.8,3.2,0.25
3.0,6.1,3.1,1,Second Class,2,353.08,Apparel,North America,78.8,10.8,3.8,0.61
5.0,8.8,3.8,1,Standard Class,4,268.65,Industrial Parts,East Asia,57.4,42.4,3.8,0.56
5.0,11.1,6.1,1,Standard Class,3,148.15,Industrial Parts,South Asia,65.9,63.8,1.3,0.62
2.0,5.6,3.6,1,First Class,5,98.32,Automotive,East Asia,67.1,17.1,8.2,0.27
5.0,8.8,3.8,1,Standard Class,7,324.72,Chemicals,East Asia,59.0,23.9,3.8,0.94
5.0,7.7,2.7,1,Standard Class,5,110.74,Industrial Parts,East Asia,1.6,39.3,7.2,0.94
5.0,11.7,6.7,1,Standard Class,5,492.46,Chemicals,North America,83.2,63.1,2.7,0.84
2.0,6.0,4.0,1,First Class,4,435.96,Chemicals,East Asia,91.7,31.1,3.6,0.26
3.0,10.4,7.4,1,Second Class,9,74.76,Chemicals,North America,53.4,60.2,8.9,0.73
3.0,4.4,1.4,0,Second Class,6,430.98,Chemicals,Europe,11.2,34.9,4.2,0.16
2.0,7.0,5.0,1,First Class,6,179.07,Apparel,Europe,65.5,25.8,3.5,0.88
2.0,3.7,1.7,0,First Class,6,250.09,Apparel,Europe,36.4,85.5,3.1,0.25
2.0,5.8,3.8,1,First Class,6,79.98,Automotive,North America,7.3,38.3,8.9,0.45
5.0,12.3,7.3,1,Standard Class,1,68.1,Apparel,North America,85.4,91.8,4.2,0.63
5.0,10.0,5.0,1,Standard Class,6,434.09,Industrial Parts,South Asia,71.2,30.6,8.8,0.38
3.0,6.4,3.4,1,Second Class,4,318.65,Apparel,East Asia,80.5,54.3,3.0,0.26
3.0,6.3,3.3,1,Second Class,2,235.63,Industrial Parts,Latin America,79.6,5.4,9.8,0.76
3.0,8.1,5.1,1,Second Class,6,27.72,Industrial Parts,Latin America,35.8,68.0,5.0,0.78
5.0,10.2,5.2,1,Standard Class,1,461.76,Chemicals,East Asia,48.2,79.5,1.6,0.48
3.0,6.5,3.5,1,Second Class,1,194.28,Automotive,Latin America,23.4,97.1,4.2,0.32
3.0,8.0,5.0,1,Second Class,5,214.16,Chemicals,Latin America,75.5,83.7,6.8,0.69
5.0,8.5,3.5,1,Standard Class,6,152.01,Chemicals,Latin America,52.4,31.3,8.9,0.86
5.0,9.3,4.3,1,Standard Class,2,446.73,Apparel,North America,65.0,55.7,1.3,0.77
5.0,9.3,4.3,1,Standard Class,8,178.85,Apparel,North America,35.7,59.2,5.6,0.56
5.0,7.4,2.4,1,Standard Class,4,95.38,Industrial Parts,North America,67.9,5.7,5.3,0.1
5.0,9.9,4.9,1,Standard Class,4,255.27,Apparel,East Asia,67.1,7.3,3.3,0.88
