scheduled_shipping_days,actual_shipping_days,delay_days,late_delivery_risk,shipping_mode,order_item_quantity,product_price,product_category,order_region,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio,order_value,scheduled_density,unit_item_value,log_order_value,scheduled_days_sq,is_express,high_supplier_dep,high_weather_risk,distance_km,normalized_route_distance,same_region_indicator,cross_region_indicator,trade_dependency_score,economic_risk_score,gdp_growth_rate,logistics_perf_index,infrastructure_quality,precipitation_risk,natural_hazard_score,risk_composite_index,delay_risk_ratio,cost_efficiency_ratio,weather_x_port,weather_x_geo,supplier_x_port,scheduled_x_weather,trade_x_geo,weather_x_infra,econ_x_supplier,weather_x_port_x_supplier,region_x_mode,category_x_mode
5.0,8.4,3.4,1,Standard Class,2,216.21,Chemicals,South Asia,32.4,88.1,0.1,0.19,432.42,0.3921568627450981,102.95714285714286,6.071707234784185,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,27.54,36.904999999999994,0.39639500000000005,9.878048780487804,42.39411764705883,3.24,2854.4399999999996,0.019000000000000003,162.0,7268.249999999999,48.599999999999994,8.55,0.6156,South Asia_Standard Class,Chemicals_Standard Class
1.0,2.2,1.2,0,Same Day,5,418.89,Chemicals,Europe,58.5,23.2,0.1,0.27,2094.45,4.545454545454545,82.13529411764706,7.647523606426674,1.0,1,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,49.725,32.425,0.3604,15.6,380.80909090909086,5.8500000000000005,1357.2,0.027000000000000003,58.5,1586.88,52.65000000000002,8.667000000000002,1.5795000000000003,Europe_Same Day,Chemicals_Same Day
5.0,8.9,3.9,1,Standard Class,9,241.27,Electronics,Latin America,71.2,90.6,10.0,0.25,2171.4300000000003,1.7647058823529413,26.513186813186817,7.683601635676828,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,60.52,84.69,0.7144600000000001,25.24822695035461,47.307843137254906,712.0,6450.72,2.5,356.0,6722.5199999999995,135.28,14.625,178.0,Latin America_Standard Class,Electronics_Standard Class
5.0,8.1,3.1,1,Standard Class,9,324.03,Industrial Parts,South Asia,77.8,58.0,0.2,0.37,2916.2699999999995,1.7647058823529413,35.607692307692304,7.978403526434419,25.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,66.13,50.11,0.5223400000000001,23.719512195121947,63.535294117647055,15.56,4512.4,0.074,389.0,4785.0,116.69999999999999,16.65,5.7572,South Asia_Standard Class,Industrial Parts_Standard Class
5.0,9.7,4.7,1,Standard Class,1,54.15,Electronics,Europe,43.2,90.3,1.6,0.76,54.15,0.19607843137254904,49.22727272727272,4.0100567456995115,25.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,36.72,46.815,0.527835,11.520000000000001,10.617647058823529,69.12,3900.96,1.2160000000000002,216.0,6176.52,38.88000000000002,24.396,52.531200000000005,Europe_Standard Class,Electronics_Standard Class
3.0,7.1,4.1,1,Second Class,7,383.44,Industrial Parts,Latin America,77.3,13.1,8.8,0.34,2684.08,2.258064516129032,54.0056338028169,7.895465801657385,9.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,65.705,64.46,0.590865,27.411347517730494,123.69032258064516,680.24,1012.6299999999999,2.9920000000000004,231.89999999999998,972.02,146.86999999999998,19.89,231.28160000000003,Latin America_Second Class,Industrial Parts_Second Class
5.0,9.5,4.5,1,Standard Class,3,246.62,Apparel,South Asia,11.7,46.4,6.2,0.72,739.86,0.5882352941176471,79.55483870967741,6.60781167357269,25.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,9.944999999999999,35.465,0.44441,3.5670731707317067,48.35686274509804,72.53999999999999,542.88,4.4639999999999995,58.5,3828.0,17.549999999999997,32.4,52.22879999999999,South Asia_Standard Class,Apparel_Standard Class
5.0,6.3,1.3,0,Standard Class,1,186.86,Apparel,Latin America,52.6,29.6,6.2,0.05,186.86,0.19607843137254904,169.87272727272727,5.2356970045663696,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,44.71,49.67,0.44793,18.652482269503544,36.63921568627452,326.12,1556.96,0.31000000000000005,263.0,2196.32,99.94,2.9250000000000003,16.306,Latin America_Standard Class,Apparel_Standard Class
5.0,8.2,3.2,1,Standard Class,2,309.38,Apparel,South Asia,2.2,88.7,4.8,0.57,618.76,0.3921568627450981,147.3238095238095,6.429332306323647,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,1.87,37.565,0.439385,0.6707317073170732,60.66274509803922,10.56,195.14000000000001,2.7359999999999998,11.0,7317.75,3.3000000000000003,25.65,6.0192,South Asia_Standard Class,Apparel_Standard Class
2.0,4.9,2.9,1,First Class,6,59.97,Apparel,East Asia,40.6,34.2,1.5,0.3,359.82,2.857142857142857,9.831147540983608,5.888379219024657,4.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,34.51,31.32,0.37443000000000004,11.21546961325967,28.557142857142857,60.900000000000006,1388.5200000000002,0.44999999999999996,81.2,3009.6000000000004,40.6,12.360000000000001,18.27,East Asia_First Class,Apparel_First Class
5.0,8.3,3.3,1,Standard Class,2,212.86,Apparel,East Asia,36.5,58.8,3.7,0.72,425.72,0.3921568627450981,101.36190476190477,6.056128060433704,25.0,0,1,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,31.025,42.225,0.50655,10.082872928176796,41.73725490196079,135.05,2146.2,2.664,182.5,5174.4,36.5,29.664,97.236,East Asia_Standard Class,Apparel_Standard Class
5.0,11.2,6.2,1,Standard Class,2,407.38,Automotive,Europe,97.8,82.8,7.2,0.94,814.76,0.3921568627450981,193.9904761904762,6.70412019405597,25.0,0,1,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,83.13,86.31,0.82269,26.08,79.87843137254903,704.16,8097.839999999999,6.768,489.0,5663.52,88.02000000000004,30.174,661.9104,Europe_Standard Class,Automotive_Standard Class
3.0,7.6,4.6,1,Second Class,4,138.41,Electronics,South Asia,39.8,22.9,4.9,0.53,553.64,1.2903225806451613,33.75853658536585,6.318319254634235,9.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,33.83,38.335,0.44411500000000004,12.134146341463413,44.648387096774194,195.02,911.4199999999998,2.5970000000000004,119.39999999999999,1889.2499999999998,59.699999999999996,23.85,103.3606,South Asia_Second Class,Electronics_Second Class
5.0,10.2,5.2,1,Standard Class,3,457.91,Industrial Parts,East Asia,90.7,4.6,7.3,0.53,1373.73,0.5882352941176471,147.71290322580646,7.226012627182445,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,77.095,63.865,0.62686,25.055248618784532,89.78627450980393,662.11,417.21999999999997,3.869,453.5,404.79999999999995,90.7,21.836000000000002,350.91830000000004,East Asia_Standard Class,Industrial Parts_Standard Class
2.0,6.5,4.5,1,First Class,8,305.79,Apparel,Europe,43.5,49.4,0.1,0.93,2446.32,3.8095238095238093,37.75185185185185,7.802748827267046,4.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,36.975,32.224999999999994,0.45575000000000004,11.6,145.61428571428573,4.3500000000000005,2148.9,0.09300000000000001,87.0,3378.96,39.15000000000001,29.853,4.0455000000000005,Europe_First Class,Apparel_First Class
5.0,10.9,5.9,1,Standard Class,8,274.98,Automotive,North America,53.3,68.4,6.6,0.37,2199.84,1.5686274509803924,33.94814814814815,7.696594384654213,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,45.305,60.885,0.53414,13.358395989974936,53.91764705882353,351.78,3645.7200000000003,2.4419999999999997,266.5,3556.8,31.97999999999998,9.065,130.15859999999998,North America_Standard Class,Automotive_Standard Class
3.0,7.1,4.1,1,Second Class,6,205.79,Automotive,East Asia,35.1,71.9,5.9,0.41,1234.74,1.9354838709677418,33.736065573770496,7.119425259902657,9.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,29.835,51.470000000000006,0.517955,9.696132596685082,66.38387096774193,207.09000000000003,2523.6900000000005,2.419,105.30000000000001,6327.200000000001,35.1,16.892,84.90690000000001,East Asia_Second Class,Automotive_Second Class
5.0,10.8,5.8,1,Standard Class,4,373.58,Automotive,East Asia,64.0,41.7,9.7,0.68,1494.32,0.7843137254901962,91.11707317073171,7.310095509742776,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,54.4,68.325,0.6693749999999998,17.679558011049725,73.25098039215686,620.8,2668.8,6.596,320.0,3669.6000000000004,64.0,28.016000000000005,422.144,East Asia_Standard Class,Automotive_Standard Class
5.0,10.9,5.9,1,Standard Class,7,286.59,Electronics,Latin America,73.9,7.9,9.1,0.49,2006.1299999999999,1.3725490196078431,40.364788732394366,7.604461119992112,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,62.815000000000005,62.53,0.598445,26.20567375886525,56.194117647058825,672.49,583.8100000000001,4.459,369.5,586.1800000000001,140.41,28.665,329.5201,Latin America_Standard Class,Electronics_Standard Class
3.0,10.3,7.3,1,Second Class,9,400.31,Apparel,North America,79.1,40.3,6.0,0.74,3602.79,2.903225806451613,43.99010989010989,8.189741348440092,9.0,0,1,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,67.235,63.67,0.614805,19.82456140350877,129.13225806451612,474.59999999999997,3187.7299999999996,4.4399999999999995,237.29999999999998,2095.6,47.459999999999965,18.13,351.20399999999995,North America_Second Class,Apparel_Second Class
5.0,9.9,4.9,1,Standard Class,2,172.52,Automotive,South Asia,69.4,12.2,5.8,0.42,345.04,0.3921568627450981,82.15238095238095,5.846554375312174,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,58.99,51.68,0.5227700000000001,21.158536585365855,33.827450980392165,402.52000000000004,846.6800000000001,2.436,347.0,1006.4999999999999,104.10000000000001,18.9,169.0584,South Asia_Standard Class,Automotive_Standard Class
3.0,7.7,4.7,1,Second Class,6,353.99,Automotive,Europe,33.0,7.2,0.9,0.67,2123.94,1.9354838709677418,58.03114754098361,7.661498845665776,9.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,28.05,19.349999999999998,0.32265,8.8,114.19032258064516,29.7,237.6,0.6030000000000001,99.0,492.4800000000001,29.70000000000001,21.507,19.899,Europe_Second Class,Automotive_Second Class
5.0,11.6,6.6,1,Standard Class,7,472.29,Apparel,North America,33.1,30.3,9.4,0.74,3306.03,1.3725490196078431,66.51971830985916,8.103805784606807,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,28.135,50.67,0.506705,8.295739348370928,92.6058823529412,311.14000000000004,1002.9300000000001,6.956,165.5,1575.6000000000001,19.85999999999999,18.13,230.24360000000004,North America_Standard Class,Apparel_Standard Class
5.0,7.7,2.7,1,Standard Class,1,147.16,Electronics,South Asia,34.8,77.7,7.1,0.63,147.16,0.19607843137254904,133.78181818181818,4.998292770897869,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,29.58,56.385,0.5781149999999999,10.609756097560973,28.854901960784314,247.07999999999996,2703.96,4.473,174.0,6410.25,52.199999999999996,28.35,155.66039999999998,South Asia_Standard Class,Electronics_Standard Class
5.0,8.8,3.8,1,Standard Class,6,490.69,Automotive,East Asia,3.8,76.8,5.0,0.23,2944.14,1.1764705882352942,80.44098360655738,7.987911633156122,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,3.23,35.91,0.38004,1.0497237569060773,96.21372549019608,19.0,291.84,1.1500000000000001,19.0,6758.4,3.8,9.476,4.37,East Asia_Standard Class,Automotive_Standard Class
1.0,6.2,5.2,1,Same Day,8,211.16,Industrial Parts,Europe,94.3,60.8,8.6,0.51,1689.28,7.2727272727272725,26.069135802469138,7.432649474666998,1.0,1,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,80.155,83.435,0.73334,25.146666666666665,191.96363636363634,810.9799999999999,5733.44,4.386,94.3,4158.72,84.87000000000003,16.371000000000002,413.59979999999996,Europe_Same Day,Industrial Parts_Same Day
5.0,11.6,6.6,1,Standard Class,7,28.88,Chemicals,Europe,19.6,82.6,7.3,0.92,202.16,1.3725490196078431,4.067605633802817,5.3139938459330445,25.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,16.66,51.37,0.56308,5.2266666666666675,5.662745098039216,143.08,1618.96,6.716,98.0,5649.84,17.640000000000008,29.532000000000004,131.63360000000003,Europe_Standard Class,Chemicals_Standard Class
5.0,9.1,4.1,1,Standard Class,2,185.27,Chemicals,North America,15.9,50.1,5.6,0.14,370.54,0.3921568627450981,88.22380952380952,5.917656529963258,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,13.515,36.48,0.32619499999999996,3.9849624060150375,36.327450980392165,89.03999999999999,796.59,0.784,79.5,2605.2000000000003,9.539999999999994,3.43,12.4656,North America_Standard Class,Chemicals_Standard Class
5.0,10.2,5.2,1,Standard Class,2,83.32,Chemicals,Latin America,55.2,24.3,5.4,0.68,166.64,0.3921568627450981,39.67619047619047,5.121818823056871,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,46.92,47.11500000000001,0.527335,19.574468085106382,16.337254901960783,298.08000000000004,1341.3600000000001,3.6720000000000006,276.0,1803.0600000000002,104.88,39.78,202.69440000000003,Latin America_Standard Class,Chemicals_Standard Class
5.0,7.5,2.5,1,Standard Class,4,159.1,Electronics,South Asia,4.7,57.0,9.3,0.76,636.4,0.7843137254901962,38.80487804878049,6.457397401983236,25.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,3.995,44.265,0.50166,1.4329268292682926,31.19607843137255,43.71000000000001,267.90000000000003,7.0680000000000005,23.5,4702.5,7.050000000000001,34.2,33.21960000000001,South Asia_Standard Class,Electronics_Standard Class
5.0,11.8,6.8,1,Standard Class,5,57.03,Automotive,North America,83.8,92.3,8.0,0.66,285.15,0.9803921568627452,11.182352941176472,5.656516148855111,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,71.22999999999999,84.785,0.745315,21.00250626566416,11.182352941176472,670.4,7734.74,5.28,419.0,4799.599999999999,50.279999999999966,16.17,442.464,North America_Standard Class,Automotive_Standard Class
2.0,6.9,4.9,1,First Class,5,97.32,Chemicals,Latin America,87.6,3.6,4.0,0.15,486.59999999999997,2.380952380952381,19.08235294117647,6.189495397607116,4.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,74.46,52.32,0.49333000000000005,31.063829787234038,46.342857142857135,350.4,315.36,0.6,175.2,267.12,166.43999999999997,8.775,52.559999999999995,Latin America_First Class,Chemicals_First Class
5.0,9.3,4.3,1,Standard Class,2,72.08,Chemicals,Latin America,39.8,96.5,6.3,0.12,144.16,0.3921568627450981,34.32380952380952,4.977836582344869,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,33.83,60.934999999999995,0.535065,14.113475177304963,14.133333333333335,250.73999999999998,3840.7,0.756,199.0,7160.3,75.61999999999999,7.02,30.088799999999996,Latin America_Standard Class,Chemicals_Standard Class
2.0,7.2,5.2,1,First Class,7,31.3,Apparel,Latin America,97.1,74.4,2.0,0.51,219.1,3.333333333333333,4.408450704225352,5.394081988532416,4.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,82.535,68.295,0.6665800000000001,34.43262411347517,14.904761904761905,194.2,7224.24,1.02,194.2,5520.4800000000005,184.48999999999998,29.835,99.042,Latin America_First Class,Apparel_First Class
5.0,8.6,3.6,1,Standard Class,8,155.13,Automotive,Europe,32.4,68.6,9.3,0.34,1241.04,1.5686274509803924,19.151851851851852,7.12451046809398,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,27.54,59.629999999999995,0.5298200000000001,8.639999999999999,30.41764705882353,301.32,2222.64,3.1620000000000004,162.0,4692.24,29.16000000000001,10.914000000000001,102.4488,Europe_Standard Class,Automotive_Standard Class
3.0,7.1,4.1,1,Second Class,2,471.07,Automotive,South Asia,26.0,61.4,7.0,0.4,942.14,0.6451612903225806,224.3190476190476,6.849214733968202,9.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,22.099999999999998,48.05,0.48425,7.926829268292682,151.958064516129,182.0,1596.3999999999999,2.8000000000000003,78.0,5065.5,39.0,18.0,72.8,South Asia_Second Class,Automotive_Second Class
2.0,6.4,4.4,1,First Class,4,475.2,Apparel,South Asia,99.0,25.8,9.6,0.3,1900.8,1.9047619047619047,115.90243902439025,7.5505560851053435,4.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,84.14999999999999,79.80000000000001,0.69465,30.18292682926829,226.28571428571428,950.4,2554.2000000000003,2.88,198.0,2128.5,148.5,13.5,285.12,South Asia_First Class,Apparel_First Class
5.0,9.8,4.8,1,Standard Class,3,424.86,Automotive,North America,25.0,88.6,2.9,0.79,1274.58,0.5882352941176471,137.05161290322582,7.151156256116781,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,21.25,42.099999999999994,0.4724999999999999,6.265664160401002,83.30588235294118,72.5,2215.0,2.291,125.0,4607.2,14.999999999999991,19.355,57.275000000000006,North America_Standard Class,Automotive_Standard Class
1.0,5.4,4.4,1,Same Day,4,15.95,Industrial Parts,East Asia,44.4,97.1,3.2,0.82,63.8,3.6363636363636362,3.8902439024390247,4.1713056033582285,1.0,1,1,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,37.739999999999995,53.855,0.6056449999999999,12.265193370165745,14.499999999999998,142.08,4311.24,2.624,44.4,8544.8,44.4,33.784,116.5056,East Asia_Same Day,Industrial Parts_Same Day
5.0,7.8,2.8,1,Standard Class,5,23.78,Electronics,North America,61.2,92.4,8.3,0.06,118.9,0.9803921568627452,4.662745098039216,4.786658062033468,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,52.02,75.54,0.5863100000000001,15.338345864661655,4.662745098039216,507.9600000000001,5654.880000000001,0.498,306.0,4804.8,36.71999999999998,1.47,30.477600000000006,North America_Standard Class,Electronics_Standard Class
2.0,3.3,1.3,0,First Class,6,15.08,Apparel,South Asia,32.3,10.9,2.6,0.78,90.48,2.857142857142857,2.472131147540984,4.516120369154581,4.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,27.455,25.06,0.39446500000000007,9.847560975609754,7.18095238095238,83.97999999999999,352.07,2.028,64.6,899.25,48.449999999999996,35.1,65.50439999999999,South Asia_First Class,Apparel_First Class
3.0,7.1,4.1,1,Second Class,2,189.65,Chemicals,Europe,38.4,73.7,3.6,0.66,379.3,0.6451612903225806,90.30952380952381,5.940960414934214,9.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,32.64,46.504999999999995,0.5039450000000001,10.24,61.17741935483871,138.24,2830.08,2.3760000000000003,115.19999999999999,5041.080000000001,34.56000000000001,21.186000000000003,91.23840000000001,Europe_Second Class,Chemicals_Second Class
5.0,9.7,4.7,1,Standard Class,6,490.33,Automotive,North America,72.1,55.7,8.8,0.46,2941.98,1.1764705882352942,80.38196721311476,7.987177952423769,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,61.285,72.77000000000001,0.627055,18.07017543859649,96.14313725490196,634.48,4015.97,4.048000000000001,360.5,2896.4,43.25999999999997,11.270000000000001,291.86080000000004,North America_Standard Class,Automotive_Standard Class
5.0,10.2,5.2,1,Standard Class,9,449.45,Industrial Parts,East Asia,72.3,78.8,5.2,0.12,4045.0499999999997,1.7647058823529413,49.39010989010989,8.305496375535663,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,61.455,67.83500000000001,0.5966899999999999,19.972375690607734,88.12745098039215,375.96,5697.24,0.624,361.5,6934.4,72.3,4.944,45.115199999999994,East Asia_Standard Class,Industrial Parts_Standard Class
5.0,9.6,4.6,1,Standard Class,8,132.76,Industrial Parts,North America,80.4,35.2,3.0,0.65,1062.08,1.5686274509803924,16.39012345679012,6.968925634211941,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,68.34,53.980000000000004,0.54267,20.150375939849624,26.031372549019608,241.20000000000002,2830.0800000000004,1.9500000000000002,402.0,1830.4,48.239999999999974,15.925,156.78000000000003,North America_Standard Class,Industrial Parts_Standard Class
5.0,11.1,6.1,1,Standard Class,1,211.0,Electronics,Latin America,59.4,95.7,4.1,0.29,211.0,0.19607843137254904,191.8181818181818,5.356586274672012,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,50.489999999999995,62.955,0.584245,21.06382978723404,41.372549019607845,243.53999999999996,5684.58,1.1889999999999998,297.0,7100.9400000000005,112.85999999999999,16.965,70.62659999999998,Latin America_Standard Class,Electronics_Standard Class
5.0,10.8,5.8,1,Standard Class,9,413.97,Industrial Parts,East Asia,23.4,31.3,7.1,0.54,3725.7300000000005,1.7647058823529413,45.4912087912088,8.223286452529846,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,19.889999999999997,39.655,0.44939500000000004,6.4640883977900545,81.17058823529413,166.14,732.42,3.834,117.0,2754.4,23.4,22.248000000000005,89.7156,East Asia_Standard Class,Industrial Parts_Standard Class
5.0,8.7,3.7,1,Standard Class,2,381.71,Automotive,Latin America,33.3,73.8,1.6,0.25,763.42,0.3921568627450981,181.76666666666665,6.639117376335717,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,28.304999999999996,38.235,0.40879,11.80851063829787,74.84509803921569,53.28,2457.5399999999995,0.4,166.5,5475.96,63.26999999999999,14.625,13.32,Latin America_Standard Class,Automotive_Standard Class
5.0,12.4,7.4,1,Standard Class,1,74.98,Automotive,Europe,90.1,50.4,9.6,0.84,74.98,0.19607843137254904,68.16363636363636,4.330470147759479,25.0,0,1,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,76.585,81.945,0.76878,24.026666666666664,14.701960784313727,864.9599999999999,4541.04,8.064,450.5,3447.36,81.09000000000003,26.964,726.5663999999999,Europe_Standard Class,Automotive_Standard Class
3.0,6.0,3.0,1,Second Class,6,62.81,Industrial Parts,South Asia,73.4,61.7,4.9,0.36,376.86,1.9354838709677418,10.29672131147541,5.934523756645172,9.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,62.39,63.155,0.5973949999999999,22.378048780487806,20.261290322580646,359.6600000000001,4528.780000000001,1.764,220.20000000000002,5090.25,110.10000000000001,16.2,129.47760000000002,South Asia_Second Class,Industrial Parts_Second Class
5.0,8.1,3.1,1,Standard Class,1,276.42,Automotive,North America,8.8,11.6,7.6,0.67,276.42,0.19607843137254904,251.29090909090908,5.625532603335144,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,7.48,29.659999999999997,0.35089,2.2055137844611528,54.20000000000001,66.88,102.08,5.092,44.0,603.1999999999999,5.279999999999998,16.415000000000003,44.809599999999996,North America_Standard Class,Automotive_Standard Class
