distance_km,lead_time_days,supplier_count,transport_mode,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio,risk_score,disruption_risk_level
3742.5,60.1,35,Road,41.4,77.2,8.1,0.27,60.8,1
1681.5,81.1,20,Air,66.1,11.8,3.4,0.76,63.7,1
2381.7,77.0,7,Rail,57.7,88.0,6.2,0.36,62.8,1
3719.2,72.2,1,Air,75.4,91.8,3.5,0.24,69.8,1
3576.4,75.6,30,Road,47.2,52.4,3.0,0.75,75.0,2
1588.1,68.1,38,Multimodal,26.6,51.3,0.0,0.52,48.5,1
3268.7,77.4,22,Rail,45.4,45.1,9.1,0.44,64.6,1
4011.3,35.8,30,Road,3.3,44.6,0.5,0.07,41.4,1
3663.0,59.2,1,Road,33.1,60.7,7.2,0.85,74.4,2
2435.6,82.5,16,Air,81.1,6.6,6.1,0.77,71.7,2
785.5,38.3,32,Road,57.1,8.5,0.2,0.35,39.8,0
3376.0,2.7,35,Rail,7.7,86.9,7.1,0.27,37.2,0
43.0,16.3,7,Road,55.5,37.8,2.0,0.08,28.5,0
3153.3,64.5,22,Road,65.6,32.0,4.7,0.45,66.9,1
1228.3,47.4,12,Rail,3.1,57.6,6.1,0.43,38.6,0
4459.9,40.8,30,Sea,58.5,57.4,0.3,0.52,67.5,1
1265.0,5.8,9,Road,62.0,26.5,8.3,0.5,44.0,1
1632.0,42.0,30,Multimodal,60.2,33.7,4.2,0.34,48.1,1
785.0,18.8,22,Air,84.7,37.0,1.3,0.41,39.5,0
2115.1,14.5,1,Road,50.6,87.8,4.5,0.27,46.0,1
1072.1,62.6,36,Road,74.6,57.0,5.6,0.41,57.9,1
1261.1,86.8,28,Road,81.7,98.3,1.6,0.84,81.8,2
46.3,58.3,9,Rail,33.8,60.0,6.2,0.69,51.8,1
755.6,36.4,8,Road,49.9,1.5,6.0,0.32,38.4,0
1565.1,37.1,13,Road,94.6,58.5,3.3,0.39,58.4,1
539.1,65.7,21,Road,97.9,50.1,4.1,0.54,66.2,1
2397.7,9.6,13,Road,53.3,69.7,5.4,0.89,58.9,1
4140.0,26.1,39,Rail,67.9,84.1,3.6,0.82,69.9,1
3017.3,6.3,21,Road,38.8,28.2,4.4,0.14,36.8,0
93.3,57.1,14,Air,22.4,84.2,3.0,0.11,33.6,0
2573.2,64.0,15,Rail,24.0,65.4,7.0,0.39,54.3,1
3391.9,16.9,25,Sea,73.8,16.6,8.1,0.3,63.1,1
3312.5,6.0,2,Rail,86.4,90.8,5.5,0.55,59.8,1
267.2,82.4,27,Rail,66.1,66.2,0.3,0.64,57.4,1
2319.8,14.8,3,Rail,14.6,58.6,1.3,0.93,44.8,1
253.6,74.8,1,Sea,22.5,87.2,5.5,0.65,65.5,1
2901.3,34.9,8,Road,47.7,0.7,7.1,0.2,44.5,1
2459.8,48.7,38,Rail,31.1,58.9,8.5,0.61,53.8,1
2384.3,40.6,21,Rail,82.9,11.2,3.5,0.3,50.0,1
3296.9,79.5,35,Rail,8.5,30.1,1.6,0.76,58.7,1
4205.2,41.0,37,Road,68.1,42.9,1.9,0.65,67.6,1
340.4,37.5,18,Road,68.1,35.3,7.8,0.35,45.3,1
962.3,61.9,34,Sea,4.2,87.4,2.9,0.08,44.2,1
2640.9,2.1,21,Road,54.4,11.5,0.6,0.35,37.5,0
115.3,43.0,11,Road,43.9,91.8,8.6,0.18,44.3,1
614.2,39.5,33,Multimodal,77.5,39.4,5.3,0.57,55.5,1
994.2,19.1,10,Rail,85.1,69.5,9.9,0.2,46.1,1
735.6,1.5,14,Road,70.4,86.6,5.6,0.3,40.4,1
3511.9,15.6,39,Sea,74.4,37.7,2.3,0.11,53.6,1
561.6,81.8,33,Rail,51.0,30.5,7.9,0.59,56.7,1
3131.3,10.3,19,Road,82.4,35.4,7.1,0.84,65.0,1
3042.1,75.3,13,Road,12.3,53.2,5.3,0.51,63.3,1
3535.9,82.4,36,Rail,26.2,93.0,8.1,0.72,73.8,2
1791.5,7.9,36,Multimodal,13.7,16.2,8.0,0.12,30.3,0
3731.5,24.7,21,Rail,98.0,91.0,2.3,0.77,71.6,2
982.9,15.9,5,Rail,50.9,41.4,6.6,0.21,31.8,0
1645.9,17.5,21,Rail,33.2,24.3,2.8,0.89,41.3,1
3986.4,47.8,10,Air,3.1,46.3,8.9,0.9,61.9,1
2913.0,60.0,27,Road,62.4,3.2,0.9,0.35,56.4,1
1934.5,14.7,7,Road,30.0,62.0,7.7,0.74,48.7,1
1957.6,26.1,31,Sea,71.9,47.6,1.9,0.95,66.3,1
503.7,51.9,35,Road,36.4,97.1,3.0,0.18,42.6,1
328.2,13.3,17,Road,1.9,38.8,2.6,0.78,32.5,0
1031.7,23.8,2,Road,55.9,26.9,6.2,0.8,50.7,1
1860.0,61.8,9,Road,7.6,64.7,0.9,0.28,46.5,1
833.2,78.9,3,Multimodal,8.5,44.1,2.4,0.4,41.1,1
214.7,78.6,15,Sea,13.2,88.4,6.6,0.42,58.2,1
2581.4,1.3,4,Road,59.1,25.2,1.8,0.69,47.6,1
3850.7,41.1,1,Rail,84.3,67.5,1.5,0.12,58.0,1
2388.6,76.8,1,Road,63.4,60.2,9.7,0.48,70.7,2
2629.3,22.3,1,Air,97.5,87.7,9.7,0.64,67.1,1
3349.8,75.7,8,Road,85.1,58.9,8.6,0.16,72.1,2
1195.7,36.7,25,Sea,86.7,64.6,0.4,0.46,58.4,1
2475.1,67.5,2,Air,11.0,10.0,8.9,0.47,46.1,1
1029.9,27.9,7,Rail,77.2,25.3,7.1,0.1,37.2,0
4159.0,52.7,9,Multimodal,8.2,71.0,4.3,0.88,66.3,1
2296.5,6.2,6,Road,49.2,28.9,1.4,0.34,39.3,0
197.4,28.6,14,Air,88.1,36.8,0.6,0.65,44.6,1
1507.1,80.3,15,Road,22.7,37.9,6.0,0.65,58.8,1
2016.2,3.0,31,Rail,7.7,6.7,0.1,0.34,18.7,0
1302.0,54.3,26,Air,72.6,9.3,1.0,0.44,48.3,1
2558.5,50.0,19,Air,62.0,13.1,5.6,0.22,45.3,1
671.0,68.8,29,Road,95.0,7.1,9.5,0.33,55.0,1
358.5,17.1,5,Road,89.7,71.5,9.6,0.75,58.0,1
579.3,48.0,9,Air,30.4,45.4,3.0,0.9,48.1,1
3155.3,82.9,25,Road,83.5,74.6,2.2,0.29,73.3,2
4125.1,27.9,4,Road,48.5,29.5,2.7,0.71,60.4,1
4252.2,48.6,13,Road,71.9,96.0,5.1,0.8,79.2,2
1603.8,49.5,26,Road,3.5,90.1,7.8,0.9,58.6,1
533.5,48.5,6,Sea,53.0,2.4,1.6,0.51,47.8,1
903.9,24.0,5,Air,33.8,55.7,6.7,0.44,37.3,0
511.7,20.9,28,Road,75.4,4.1,5.6,0.14,33.6,0
4407.1,6.5,11,Rail,10.2,28.8,5.1,0.13,33.0,0
4000.1,27.7,23,Road,76.4,69.0,8.2,0.41,65.6,1
1603.1,40.6,34,Road,74.7,73.6,5.5,0.67,62.9,1
1688.1,19.5,31,Rail,43.2,54.1,3.5,0.54,42.9,1
4090.0,28.5,17,Road,54.1,5.6,9.7,0.14,52.0,1
4133.6,71.7,24,Rail,44.6,79.4,5.0,0.09,58.5,1
3093.4,10.0,29,Road,33.2,66.0,9.7,0.62,53.4,1
2885.8,75.9,13,Road,90.0,29.1,5.9,0.17,66.0,1
1633.2,70.8,33,Road,81.4,20.0,7.5,0.74,70.4,2
2683.1,45.4,27,Sea,30.3,51.7,6.6,0.71,68.0,1
796.0,55.4,2,Rail,14.4,97.3,6.0,0.72,53.6,1
2623.1,60.3,27,Road,98.2,35.4,5.4,0.75,75.1,2
3087.0,9.9,35,Rail,31.8,54.0,7.3,0.36,40.4,1
3674.5,52.8,37,Road,99.3,68.6,8.0,0.55,77.5,2
2977.4,44.4,8,Sea,59.4,88.5,8.9,0.93,87.1,2
2869.8,58.8,10,Road,43.8,32.4,2.0,0.73,64.0,1
1845.4,48.5,1,Rail,53.4,2.8,4.2,0.84,57.6,1
1682.5,26.5,19,Rail,45.8,43.0,1.2,0.77,47.0,1
4341.5,40.4,7,Sea,73.2,29.7,7.4,0.19,72.5,2
1388.4,32.7,32,Sea,57.0,81.5,2.4,0.15,50.3,1
2602.0,65.9,2,Road,73.7,31.7,7.4,0.56,71.2,2
386.4,13.3,7,Road,15.6,89.4,1.1,0.67,41.2,1
2166.0,63.5,3,Sea,44.9,46.7,6.3,0.18,61.1,1
3857.5,55.7,28,Road,0.6,20.2,3.9,0.51,51.3,1
2799.7,16.7,19,Rail,79.3,28.0,2.3,0.34,44.4,1
2511.9,75.1,22,Sea,64.9,86.7,4.4,0.43,74.7,2
3893.6,70.2,23,Rail,17.5,38.6,1.7,0.44,56.6,1
759.3,53.8,22,Road,77.1,26.1,7.1,0.76,63.2,1
1771.3,22.8,27,Road,3.6,88.2,3.8,0.86,50.7,1
2747.7,56.7,32,Rail,68.1,53.4,7.7,0.24,54.5,1
1201.8,31.0,25,Road,72.0,84.9,8.8,0.86,66.5,1
909.1,59.0,10,Rail,2.6,87.4,7.6,0.72,48.4,1
4112.4,40.0,4,Road,44.7,29.8,4.1,0.54,61.2,1
2072.2,68.6,31,Road,47.0,14.4,1.2,0.63,58.2,1
2060.4,18.8,23,Rail,48.3,78.5,7.6,0.71,53.0,1
2052.8,30.0,22,Sea,40.1,97.8,1.4,0.19,51.7,1
3501.8,7.2,33,Road,24.7,98.0,7.2,0.39,49.1,1
2152.6,48.4,25,Sea,39.1,77.1,9.3,0.3,66.1,1
253.4,7.1,18,Road,60.0,57.0,6.4,0.45,39.9,0
3830.8,70.0,23,Sea,92.8,81.5,6.7,0.14,84.5,2
3974.1,48.4,25,Road,63.0,0.9,4.6,0.69,67.5,1
137.8,52.8,32,Rail,30.1,96.0,2.4,0.6,47.0,1
396.9,87.7,25,Sea,62.4,32.4,4.2,0.31,62.0,1
1277.7,80.8,37,Rail,0.4,77.7,7.4,0.67,54.3,1
1842.9,65.4,26,Multimodal,12.2,69.8,7.8,0.42,57.5,1
206.4,76.5,20,Road,20.6,22.9,5.0,0.06,37.3,0
1271.9,71.7,17,Sea,90.9,4.0,1.6,0.26,55.9,1
2921.4,33.1,3,Road,42.7,5.9,6.6,0.17,42.9,1
4426.0,63.2,11,Multimodal,49.3,85.8,6.3,0.63,80.2,2
935.5,38.3,14,Road,47.5,80.4,0.6,0.79,55.8,1
986.9,72.8,1,Multimodal,39.7,67.3,7.4,0.41,59.5,1
3404.2,14.0,30,Road,65.4,92.2,1.0,0.25,55.6,1
2849.8,75.8,37,Sea,33.5,28.3,8.3,0.73,78.9,2
523.1,24.1,32,Rail,56.6,9.3,6.4,0.78,44.4,1
1604.7,2.0,38,Road,68.9,73.8,9.5,0.58,51.9,1
3909.4,86.3,26,Air,4.4,63.5,8.7,0.7,69.9,1
1594.1,58.9,32,Multimodal,20.1,97.5,6.1,0.08,49.7,1
2962.8,86.1,7,Air,83.9,17.6,1.9,0.72,71.5,2
3609.7,51.1,23,Multimodal,0.0,14.1,7.1,0.75,58.7,1
4229.3,24.6,8,Rail,14.4,97.6,0.9,0.39,48.6,1
2371.6,27.3,27,Rail,27.1,49.1,0.3,0.34,38.0,0
4187.8,82.8,2,Rail,48.8,58.9,4.9,0.26,65.2,1
939.0,27.7,32,Multimodal,91.5,99.5,5.5,0.07,51.2,1
1910.1,17.1,12,Sea,52.6,96.7,9.7,0.43,63.7,1
761.3,87.7,22,Multimodal,71.5,93.6,1.5,0.73,68.7,1
1760.9,61.0,31,Air,98.6,95.2,8.0,0.37,66.0,1
3792.4,35.8,28,Road,60.4,81.9,4.3,0.9,76.9,2
652.1,15.7,6,Road,34.4,98.9,1.7,0.1,34.8,0
421.9,42.5,37,Sea,74.9,3.0,5.7,0.07,47.7,1
2470.9,72.7,33,Rail,41.9,54.9,4.6,0.8,66.4,1
344.0,87.9,28,Rail,71.2,25.4,5.7,0.59,58.9,1
1589.0,61.2,33,Road,55.5,67.9,1.3,0.32,56.4,1
91.2,50.9,2,Multimodal,71.8,37.1,0.7,0.71,51.2,1
2374.5,55.6,19,Road,66.0,55.6,0.2,0.54,60.2,1
1881.4,54.9,23,Sea,99.1,33.6,4.5,0.81,78.6,2
3322.4,60.9,4,Road,96.8,58.3,2.7,0.94,82.5,2
3829.2,40.1,34,Sea,36.1,30.4,1.5,0.73,64.2,1
3734.5,45.1,25,Road,51.5,15.6,2.6,0.11,48.1,1
2381.1,70.0,4,Road,75.2,78.5,9.2,0.7,75.9,2
2925.9,11.1,37,Road,81.3,31.5,9.5,0.93,64.9,1
4271.8,44.9,8,Sea,11.0,69.9,6.5,0.17,62.6,1
2168.2,60.5,31,Road,70.6,79.2,7.3,0.62,71.1,2
2450.4,51.9,18,Air,71.9,16.5,7.8,0.41,55.9,1
2083.5,35.3,9,Sea,9.2,57.8,8.2,0.89,64.6,1
822.1,40.8,3,Rail,56.8,67.3,5.7,0.1,37.5,0
2041.8,67.7,21,Rail,78.3,86.0,7.7,0.68,70.9,2
3817.9,62.6,30,Road,53.2,62.7,7.2,0.65,75.8,2
1190.3,6.4,37,Rail,89.8,88.7,3.5,0.64,53.3,1
2151.2,54.0,23,Air,85.6,73.1,9.3,0.19,57.6,1
2510.9,22.9,12,Road,47.6,29.8,3.7,0.16,41.6,1
1930.6,14.0,18,Rail,46.5,95.7,8.6,0.1,37.1,0
4451.0,19.2,27,Rail,12.2,2.6,5.9,0.12,31.7,0
3284.0,24.2,30,Road,31.4,78.5,1.9,0.67,55.9,1
4286.4,23.3,12,Rail,28.8,13.7,7.9,0.9,57.9,1
944.3,2.2,9,Rail,97.0,12.1,2.2,0.52,40.5,1
2240.5,83.8,25,Rail,31.0,6.8,0.9,0.69,57.1,1
2802.1,41.8,21,Rail,28.2,22.3,5.2,0.82,53.9,1
954.9,71.5,39,Rail,41.7,11.2,5.2,0.23,41.1,1
1344.2,45.9,8,Road,12.2,51.6,8.9,0.25,39.2,0
1451.4,48.6,7,Air,41.3,65.3,2.0,0.68,52.2,1
3741.7,25.2,20,Road,18.5,18.2,7.7,0.46,47.7,1
210.0,17.8,18,Road,19.9,25.7,8.0,0.53,37.0,0
2163.5,45.7,20,Air,76.9,51.5,2.1,0.12,49.4,1
2743.2,25.7,25,Rail,26.9,85.6,4.9,0.31,44.7,1
9.4,7.1,17,Road,82.5,81.5,3.0,0.08,35.6,0
4039.0,0.8,22,Road,77.5,52.1,9.8,0.86,66.0,1
3732.6,14.0,11,Rail,90.6,37.7,2.6,0.8,63.0,1
3972.5,16.5,20,Road,49.4,34.1,2.0,0.34,48.4,1
1171.3,53.5,22,Road,89.0,67.9,4.3,0.09,54.6,1
2607.0,37.7,33,Road,33.8,50.9,4.4,0.63,55.6,1
3144.2,25.9,17,Rail,79.4,82.4,0.4,0.31,54.5,1
762.5,82.3,6,Air,81.0,52.5,4.3,0.65,63.4,1
3732.0,55.8,29,Road,65.3,97.5,5.6,0.27,64.4,1
1251.6,79.3,27,Rail,26.5,7.0,6.5,0.72,53.6,1
1193.1,29.0,23,Multimodal,97.7,40.7,0.9,0.26,42.6,1
1164.6,13.3,19,Rail,53.6,67.7,8.9,0.66,47.7,1
789.0,50.1,32,Road,59.2,89.2,2.9,0.66,57.0,1
3004.7,85.1,18,Road,85.3,22.3,0.6,0.23,66.7,1
2284.8,17.2,13,Road,45.7,4.8,8.7,0.1,35.9,0
1914.4,47.1,18,Road,97.0,56.4,8.2,0.08,57.5,1
1330.4,56.1,38,Road,88.4,35.8,8.4,0.72,68.4,1
1382.4,24.8,12,Rail,79.5,72.0,0.1,0.79,57.8,1
3877.3,53.7,33,Road,3.5,11.0,2.7,0.14,44.0,1
2576.7,31.0,15,Road,65.0,34.6,4.0,0.07,45.7,1
2658.8,39.0,21,Multimodal,36.6,85.6,2.2,0.78,61.9,1
2447.5,50.9,3,Sea,25.7,53.0,7.8,0.07,53.8,1
4001.0,85.1,14,Sea,52.1,7.4,1.7,0.82,79.9,2
3051.9,39.1,33,Road,44.2,41.3,6.6,0.78,63.5,1
1361.8,36.4,16,Road,29.8,90.5,2.2,0.78,55.5,1
1825.2,29.8,28,Multimodal,32.7,28.5,4.0,0.22,39.1,0
2605.4,36.9,27,Road,17.7,59.9,7.7,0.68,53.7,1
1573.2,29.7,31,Rail,61.9,79.8,1.6,0.7,52.5,1
1285.2,25.5,5,Road,28.3,50.8,9.0,0.67,48.2,1
4079.7,46.5,25,Rail,11.6,33.1,6.7,0.21,46.2,1
4430.3,84.3,1,Rail,34.4,42.3,9.5,0.36,69.4,1
4002.3,41.6,11,Sea,67.8,73.8,6.7,0.18,68.4,1
2773.9,73.8,16,Road,48.5,15.5,4.6,0.2,56.7,1
4197.4,61.5,38,Road,6.8,24.7,5.7,0.31,53.5,1
3086.9,80.4,27,Road,40.9,19.8,1.5,0.78,70.2,2
4358.0,8.5,33,Air,23.3,63.8,5.6,0.73,52.7,1
2400.7,7.4,36,Rail,51.0,46.3,8.1,0.72,48.5,1
751.6,29.2,15,Sea,68.3,87.0,8.1,0.14,53.8,1
3132.8,51.1,10,Air,49.2,54.0,7.2,0.68,63.2,1
3161.6,32.9,37,Rail,72.7,88.9,3.0,0.36,57.6,1
1869.0,34.6,27,Road,9.7,91.1,6.7,0.78,53.5,1
4069.8,17.8,6,Rail,61.8,75.1,7.6,0.35,55.2,1
66.6,49.5,32,Road,91.4,78.2,5.6,0.18,51.3,1
619.1,34.2,10,Rail,57.7,41.6,3.6,0.76,48.0,1
2395.6,23.9,14,Road,88.8,94.7,0.9,0.17,55.0,1
1527.5,15.3,4,Road,2.9,82.2,2.6,0.21,31.7,0
3289.0,57.3,5,Road,49.4,60.0,4.8,0.13,55.6,1
3893.1,60.6,7,Road,99.6,99.8,9.4,0.35,83.2,2
3550.4,51.5,19,Road,53.2,40.1,3.4,0.12,54.2,1
3720.2,2.1,39,Road,95.6,27.5,5.0,0.47,54.9,1
3431.9,23.8,19,Road,84.2,70.8,9.8,0.54,69.8,1
1485.6,49.2,10,Road,86.9,93.2,5.5,0.31,60.5,1
3987.0,26.4,3,Road,27.8,25.9,5.1,0.61,54.2,1
693.9,80.2,25,Road,93.6,97.9,3.1,0.74,77.0,2
1352.0,17.6,33,Air,56.6,11.0,2.5,0.46,35.0,0
4215.8,31.1,11,Road,85.1,39.1,0.3,0.35,60.6,1
1320.5,21.1,26,Road,68.8,28.6,3.9,0.58,48.1,1
579.5,45.7,33,Road,81.7,36.0,6.6,0.65,56.3,1
2875.4,57.3,20,Sea,32.2,51.7,6.5,0.89,78.5,2
2384.9,51.7,27,Road,40.4,53.6,7.1,0.39,54.6,1
1564.6,89.5,27,Sea,93.3,2.3,3.9,0.73,81.3,2
3939.6,12.4,4,Road,15.5,74.1,7.9,0.13,40.7,1
1208.1,30.1,33,Rail,84.2,71.6,8.6,0.45,52.5,1
660.2,11.5,10,Road,19.1,15.6,4.2,0.25,25.5,0
312.2,32.4,36,Road,3.0,38.3,8.6,0.58,36.7,0
3993.0,57.4,7,Road,73.9,67.1,6.0,0.84,81.6,2
784.1,46.2,38,Air,33.6,37.3,3.9,0.16,33.7,0
3744.8,66.1,11,Road,77.7,43.9,8.3,0.24,70.8,2
2752.8,8.1,5,Air,82.0,51.4,2.2,0.95,57.9,1
1625.9,35.0,38,Air,24.9,57.2,9.6,0.39,40.6,1
2785.5,40.4,18,Rail,14.3,68.1,5.0,0.06,36.6,0
1867.3,74.7,3,Road,11.0,97.6,5.3,0.49,59.1,1
2498.1,20.7,2,Sea,83.8,52.7,6.3,0.71,71.7,2
3297.6,63.4,37,Road,32.9,80.2,0.7,0.74,69.4,1
216.7,16.3,32,Sea,71.1,14.6,1.2,0.45,41.0,1
3408.8,89.6,9,Road,76.4,79.2,4.9,0.67,86.3,2
1107.3,17.2,10,Road,13.8,16.1,0.6,0.13,23.3,0
2009.5,89.5,7,Multimodal,35.4,46.6,3.5,0.26,58.7,1
2747.2,31.0,3,Road,93.1,21.9,0.3,0.29,53.3,1
1940.6,57.8,13,Rail,91.4,39.7,5.8,0.91,70.5,2
3827.3,25.3,37,Road,75.7,87.8,3.7,0.07,55.3,1
4013.2,51.6,22,Road,72.6,12.8,5.6,0.23,58.7,1
3776.4,4.7,27,Rail,86.7,48.8,3.1,0.95,65.6,1
2167.4,79.3,12,Road,6.6,36.7,7.4,0.87,61.5,1
3786.3,40.6,37,Sea,51.4,82.3,5.1,0.59,74.3,2
1814.2,4.9,25,Multimodal,1.6,19.3,3.0,0.69,26.9,0
3292.7,58.8,33,Sea,19.1,66.6,6.3,0.09,56.9,1
1274.8,85.1,13,Sea,50.3,89.4,6.4,0.87,81.5,2
4465.5,42.2,9,Rail,33.5,17.7,4.8,0.62,57.8,1
3030.3,54.3,38,Rail,5.0,91.9,5.8,0.13,43.4,1
3759.8,63.4,3,Road,61.1,21.4,2.9,0.49,67.9,1
3942.9,85.2,21,Air,18.8,48.9,7.8,0.4,62.2,1
3274.8,75.1,4,Sea,53.8,25.7,2.9,0.33,67.9,1
2355.6,4.6,2,Road,51.1,8.4,0.8,0.05,26.6,0
4177.7,68.0,33,Road,93.1,5.2,0.8,0.57,77.3,2
3884.8,8.4,12,Multimodal,87.4,26.0,3.0,0.5,58.3,1
2050.1,23.1,12,Road,45.0,98.3,8.4,0.8,63.0,1
592.0,28.0,6,Sea,63.7,25.8,7.9,0.56,58.7,1
299.4,74.0,21,Road,1.7,49.1,7.6,0.17,38.0,0
678.0,1.3,11,Sea,66.6,58.1,7.4,0.38,47.2,1
545.6,11.8,30,Road,78.1,3.5,9.4,0.75,46.4,1
2231.8,87.0,30,Rail,25.9,32.4,7.9,0.28,53.7,1
3010.2,3.3,15,Multimodal,48.0,3.8,9.2,0.53,50.2,1
4210.4,56.6,13,Rail,15.5,18.9,4.0,0.11,45.4,1
2115.1,13.8,24,Rail,74.3,27.5,9.5,0.53,46.2,1
762.7,42.8,21,Sea,59.5,30.8,2.3,0.82,58.8,1
2642.1,88.6,33,Sea,73.5,8.8,4.6,0.55,76.7,2
1871.2,59.8,33,Sea,74.6,74.4,6.4,0.35,69.5,1
699.5,34.9,32,Sea,7.9,23.8,7.9,0.08,37.4,0
2322.9,44.5,9,Road,84.7,59.9,6.9,0.74,68.8,1
1173.8,21.7,14,Road,77.5,19.8,3.0,0.36,46.2,1
1645.8,54.2,22,Rail,27.1,81.3,7.6,0.63,54.1,1
4010.4,73.9,11,Road,48.4,42.3,2.2,0.46,69.4,1
2983.4,89.0,31,Road,2.1,64.9,7.7,0.18,57.9,1
778.1,32.9,39,Rail,97.0,62.5,7.0,0.35,50.1,1
4375.8,47.5,4,Road,40.3,34.5,6.1,0.76,67.9,1
3084.6,58.2,34,Rail,94.4,86.1,2.8,0.38,67.8,1
1848.2,41.4,9,Multimodal,87.2,79.5,2.5,0.4,59.4,1
171.0,84.0,32,Rail,60.2,41.8,7.1,0.11,47.3,1
1674.8,84.9,7,Road,61.0,77.4,7.3,0.12,65.0,1
4336.3,7.3,38,Sea,86.2,25.7,1.3,0.9,68.7,1
77.1,59.1,10,Road,96.3,32.5,6.5,0.4,56.7,1
4486.6,47.3,23,Sea,77.2,1.6,8.9,0.2,76.6,2
3700.3,21.1,16,Rail,52.6,93.6,6.6,0.49,58.4,1
2431.8,89.1,8,Road,48.5,24.4,1.3,0.29,59.3,1
2013.7,44.0,16,Road,20.2,91.3,6.8,0.27,49.5,1
1181.5,10.6,24,Road,32.2,18.9,2.6,0.11,27.2,0
1979.3,22.9,5,Road,92.5,45.8,7.6,0.93,68.4,1
2029.2,30.2,34,Rail,38.7,68.2,1.7,0.79,51.7,1
3925.8,17.7,12,Rail,46.7,15.2,6.9,0.93,57.4,1
3839.2,14.2,38,Sea,10.5,56.5,2.4,0.67,57.5,1
2506.6,48.1,29,Road,54.9,97.0,2.5,0.06,52.2,1
1117.9,44.1,14,Road,40.3,13.0,4.5,0.92,51.8,1
519.8,5.8,32,Road,36.5,18.8,4.7,0.16,25.5,0
3284.0,57.1,38,Road,84.8,46.9,9.5,0.5,71.5,2
3298.2,34.1,4,Air,9.0,37.2,2.9,0.11,36.3,0
4376.8,80.9,5,Road,5.7,8.1,7.0,0.09,54.8,1
3312.5,55.7,7,Road,36.4,86.3,7.4,0.45,63.5,1
256.8,43.0,3,Sea,21.5,92.0,0.2,0.2,38.2,0
2222.1,14.9,38,Road,42.9,98.9,4.3,0.2,46.4,1
425.5,22.1,19,Road,91.9,70.3,9.1,0.32,50.7,1
3883.6,54.9,35,Rail,57.0,70.2,2.3,0.34,62.2,1
2135.8,10.6,7,Sea,31.9,78.5,5.7,0.78,62.3,1
721.9,47.6,26,Road,46.7,69.3,6.9,0.14,46.2,1
1906.6,15.0,36,Rail,27.9,21.7,0.5,0.79,38.2,0
2518.3,35.3,32,Road,9.6,54.5,8.1,0.25,41.8,1
2570.0,18.6,27,Rail,31.6,26.0,4.0,0.36,35.3,0
1861.9,54.1,38,Air,65.0,14.5,7.1,0.38,51.8,1
1594.5,68.4,35,Road,16.5,1.4,8.6,0.16,44.5,1
2056.3,20.3,7,Air,71.2,17.4,8.0,0.6,49.3,1
3312.0,55.0,37,Rail,99.4,8.4,4.6,0.67,70.0,2
3486.8,29.6,27,Sea,51.2,27.4,2.5,0.2,50.0,1
3284.6,49.0,35,Sea,88.6,1.9,5.3,0.41,68.6,1
529.7,11.6,21,Sea,82.1,49.5,4.2,0.06,41.0,1
359.9,59.2,27,Road,85.6,47.1,9.5,0.37,59.8,1
272.6,1.0,28,Road,60.9,86.2,6.9,0.24,33.3,0
1160.1,12.3,11,Road,75.3,9.9,1.2,0.47,40.0,1
3104.6,37.4,34,Rail,23.0,84.8,1.1,0.77,55.0,1
135.6,32.9,12,Rail,47.1,46.6,0.5,0.93,44.3,1
2178.7,2.0,7,Road,52.6,12.3,4.1,0.93,50.9,1
1980.8,74.7,15,Road,22.3,3.3,8.9,0.63,56.1,1
969.9,42.7,12,Road,93.4,42.4,5.6,0.17,51.8,1
81.0,31.7,24,Road,17.9,66.1,0.0,0.22,27.7,0
1172.6,87.4,9,Road,78.6,47.9,8.0,0.07,60.3,1
2061.1,39.1,22,Road,40.0,71.8,3.8,0.64,57.3,1
682.5,45.4,38,Sea,1.3,3.3,5.8,0.49,45.8,1
1733.5,43.5,39,Sea,66.7,28.1,9.6,0.85,76.5,2
215.2,38.8,27,Road,3.5,43.6,4.9,0.88,43.4,1
2994.1,27.2,39,Road,85.5,44.4,4.5,0.46,60.5,1
3286.6,42.7,9,Road,8.7,88.3,9.3,0.57,60.0,1
342.0,34.1,8,Road,69.9,74.1,2.7,0.74,55.3,1
2616.1,73.9,27,Road,67.1,34.8,5.4,0.7,73.6,2
590.9,53.9,29,Road,22.4,83.3,2.9,0.2,40.8,1
29.3,50.4,5,Air,31.1,93.0,3.0,0.73,48.1,1
452.0,78.6,11,Road,71.0,81.1,2.4,0.17,57.3,1
3702.2,48.8,36,Air,94.7,4.6,4.3,0.54,64.5,1
1241.9,49.9,25,Sea,83.6,65.3,2.8,0.53,65.6,1
361.8,12.5,36,Road,65.4,71.8,0.3,0.37,40.2,1
2379.4,75.1,29,Sea,48.2,61.7,9.6,0.48,79.7,2
4335.6,23.8,4,Rail,80.8,47.9,9.4,0.18,58.8,1
2482.9,66.2,23,Rail,69.8,87.1,8.0,0.26,64.4,1
2017.7,47.5,25,Road,5.0,66.6,8.7,0.4,48.9,1
4449.5,38.3,14,Road,67.4,94.8,6.8,0.27,65.9,1
2978.5,88.3,39,Rail,20.3,38.2,3.3,0.35,56.5,1
3330.4,69.6,21,Rail,10.8,22.8,1.9,0.14,43.3,1
198.1,76.6,31,Road,45.9,98.6,8.6,0.4,57.2,1
1086.0,10.4,4,Road,15.5,10.2,7.0,0.93,38.8,0
